,KG1a_Ctrl_Nonresponsive_116,KG1a_T0_Nonresponsive_117,KG1a_LGT_Nonresponsive_118,KG1a_SYT_Nonresponsive_119,KG1a_ComboT_Nonresponsive_120
RNU6-583P_ENSG00000251821.1,25.26183726,10.11744655,19.33281841,18.04121117,25.18371495
AC009812.1_ENSG00000251867.4,41.42941311,48.74769703,28.57894896,33.82727094,37.48273853
RNU7-75P_ENSG00000251880.1,8.083787924,10.11744655,13.44891716,14.65848407,13.47035916
RNU4ATAC18P_ENSG00000251988.1,8.083787924,6.438375079,15.1300318,11.27575698,9.370684634
SCARNA5_ENSG00000252010.1,7.073314433,4.598839342,11.76780251,4.510302792,0.58566779
RNU6-1262P_ENSG00000252026.1,4.041893962,5.518607211,9.246130546,2.255151396,5.856677896
RNU6-415P_ENSG00000252061.1,2.020946981,0.919767868,15.1300318,2.255151396,5.271010106
RNA5SP315_ENSG00000252149.1,10.1047349,14.7162859,10.08668787,9.020605583,9.956352423
AC127002.1_ENSG00000252192.1,20.20946981,6.438375079,16.81114645,15.78605977,9.956352423
AL355802.2_ENSG00000252218.1,13.13615538,13.79651803,16.81114645,11.27575698,6.442345686
RNU7-3P_ENSG00000252244.1,8.083787924,13.79651803,11.76780251,10.14818128,9.370684634
RNU4ATAC12P_ENSG00000252269.1,7.073314433,12.87675016,15.1300318,9.020605583,2.342671158
RNU1-103P_ENSG00000252311.1,12.12568189,7.358142948,14.28947448,10.14818128,11.71335579
RNY4_ENSG00000252316.1,7.073314433,18.39535737,26.05727699,15.78605977,11.127688
RN7SKP287_ENSG00000252355.1,14.14662887,18.39535737,15.97058913,14.65848407,16.9843659
RNU6-100P_ENSG00000252414.1,3.031420471,5.518607211,5.883901257,9.020605583,11.127688
SNORA63_ENSG00000252448.1,6.062840943,6.438375079,10.08668787,14.65848407,18.15570148
RN7SKP70_ENSG00000252464.1,27.28278424,44.14885769,36.14396486,32.69969524,40.99674527
AC007684.1_ENSG00000252473.1,14.14662887,16.55582163,17.65170377,18.04121117,21.66970822
RNU6-1016P_ENSG00000252498.1,71.74361782,62.54421505,66.40402847,45.10302792,64.42345686
RNU6-531P_ENSG00000252503.1,28.29325773,13.79651803,27.73839164,22.55151396,18.15570148
RNA5SP82_ENSG00000252516.1,49.51320103,56.10583998,44.54953809,32.69969524,42.75374864
SNORD36C_ENSG00000252542.1,6.062840943,17.4755895,9.246130546,21.42393826,14.05602695
RNU6ATAC24P_ENSG00000252620.1,4.041893962,16.55582163,9.246130546,2.255151396,8.785016844
AC105339.2_ENSG00000252690.3,363.7704566,385.3827369,463.987642,461.1784604,368.9707074
RNU6-850P_ENSG00000252743.1,14.14662887,15.63605376,10.92724519,16.91363547,11.71335579
Y_RNA_ENSG00000252759.1,5.052367452,4.598839342,5.043343934,6.765454187,5.271010106
RNU6-856P_ENSG00000252768.1,6.062840943,6.438375079,5.043343934,4.510302792,9.370684634
SCARNA21_ENSG00000252835.1,6.062840943,4.598839342,5.883901257,1.127575698,6.442345686
Y_RNA_ENSG00000252874.2,15.15710236,11.95698229,15.97058913,11.27575698,9.370684634
RNA5SP312_ENSG00000252877.1,10.1047349,14.7162859,10.08668787,9.020605583,9.956352423
RNU6-548P_ENSG00000252892.1,10.1047349,4.598839342,3.36222929,0,2.342671158
Y_RNA_ENSG00000252915.1,19.19899632,11.95698229,12.60835984,10.14818128,8.785016844
RNU6-762P_ENSG00000252916.1,8.083787924,12.87675016,6.724458579,10.14818128,11.127688
AC092960.2_ENSG00000253092.1,19.19899632,18.39535737,23.53560503,15.78605977,17.57003369
LINC01609_ENSG00000253103.2,119.2358719,153.601234,203.414872,80.05787455,117.7192257
AP003548.1_ENSG00000253105.6,24.25136377,34.951179,25.21671967,18.04121117,29.28338948
AC090198.1_ENSG00000253106.1,254.6393196,269.4919855,274.8622444,329.2521038,357.8430194
AC027698.1_ENSG00000253116.1,12.12568189,5.518607211,8.405573224,2.255151396,5.271010106
AC120042.2_ENSG00000253121.1,16.16757585,51.50700063,41.1873088,38.33757373,28.1120539
AC009630.1_ENSG00000253133.2,24.25136377,25.75350032,51.27399666,29.31696814,36.89707074
LINC00967_ENSG00000253138.5,10.1047349,12.87675016,21.85449038,5.637878489,11.71335579
AC026904.1_ENSG00000253140.2,12.12568189,10.11744655,13.44891716,7.893029885,9.956352423
AC100801.1_ENSG00000253154.2,8.083787924,9.197678684,24.37616235,5.637878489,8.199349054
PCDHGA12_ENSG00000253159.3,12.12568189,22.07442884,41.1873088,7.893029885,24.59804716
AC090821.2_ENSG00000253165.1,7.073314433,8.277910816,14.28947448,4.510302792,11.127688
AC131281.1_ENSG00000253166.2,9.094261414,11.95698229,15.1300318,11.27575698,21.08404043
WASHC5-AS1_ENSG00000253167.1,85.89024669,63.46398292,62.20124186,64.27181478,52.71010106
AC124069.1_ENSG00000253168.1,7.073314433,11.03721442,26.89783432,18.04121117,20.49837264
AC009630.2_ENSG00000253174.2,280.9116303,264.8931461,278.2244737,288.6593787,298.6905727
AC104986.1_ENSG00000253180.1,24.25136377,30.35233966,35.30340754,21.42393826,25.76938274
AC005531.1_ENSG00000253183.1,15.15710236,15.63605376,38.66563683,13.53090837,12.29902358
AL137009.1_ENSG00000253194.2,121.2568189,152.6814662,172.3142511,213.1118069,400.0111003
AC117834.1_ENSG00000253197.5,5.052367452,7.358142948,18.49226109,7.893029885,8.785016844
AC037459.2_ENSG00000253200.1,357.7076156,414.8153087,377.4102377,428.4787652,546.4280477
GUSBP3_ENSG00000253203.6,123.2777658,123.2488944,240.3993942,101.4818128,98.97785644
AC040970.1_ENSG00000253210.2,787.1588491,745.9317413,1062.464455,1360.983867,2063.893291
AC079209.1_ENSG00000253214.2,267.775475,266.7326819,149.6192034,85.69575304,61.49511791
AC090192.2_ENSG00000253227.2,10.1047349,13.79651803,32.78173557,14.65848407,15.81303032
MIR124-1HG_ENSG00000253230.9,15.15710236,17.4755895,22.6950477,21.42393826,13.47035916
AC034114.2_ENSG00000253238.3,41.42941311,68.98259013,52.11455399,60.88908769,62.66645349
C8orf88_ENSG00000253250.3,854.8605729,689.8259013,736.3282144,833.2784407,727.3993947
SHLD3_ENSG00000253251.3,336.4876723,284.2082714,380.772467,367.5896775,335.5876434
AP003354.1_ENSG00000253263.1,8.083787924,15.63605376,21.01393306,10.14818128,15.22736253
AC022826.1_ENSG00000253273.2,6.062840943,8.277910816,33.6222929,7.893029885,8.785016844
CCDC71L_ENSG00000253276.4,469.8701731,430.4513624,295.8761775,593.1048171,804.1218751
LINC02209_ENSG00000253279.6,13.13615538,18.39535737,24.37616235,7.893029885,8.785016844
AP001330.1_ENSG00000253282.1,1.01047349,11.95698229,22.6950477,10.14818128,11.71335579
AC092828.1_ENSG00000253284.2,33.34562519,41.38955408,87.41796153,34.95484663,32.21172843
AC046195.1_ENSG00000253288.2,2.020946981,5.518607211,9.246130546,5.637878489,9.370684634
HOXA10_ENSG00000253293.5,4701.733151,4037.780942,3005.832985,4667.035814,3940.958556
LINC01606_ENSG00000253301.6,20.20946981,14.7162859,33.6222929,22.55151396,27.52638611
STAU2-AS1_ENSG00000253302.1,10.1047349,18.39535737,53.79566863,15.78605977,12.88469137
PCDHGB6_ENSG00000253305.2,38.39799264,58.86514358,84.89628956,40.59272512,44.51075201
AC011676.1_ENSG00000253307.1,29.30373122,45.98839342,46.23065273,38.33757373,42.75374864
SERPINE3_ENSG00000253309.7,15.15710236,16.55582163,18.49226109,12.40333268,14.64169474
LINC01847_ENSG00000253311.3,9.094261414,0.919767868,12.60835984,10.14818128,10.54202021
C1orf210_ENSG00000253313.6,3.031420471,15.63605376,15.1300318,5.637878489,1.757003369
AC078906.1_ENSG00000253317.1,20.20946981,46.90816129,50.43343934,40.59272512,44.51075201
MAILR_ENSG00000253320.7,291.0163653,267.6524497,281.586703,295.4248328,256.5224918
AL606534.4_ENSG00000253326.2,20.20946981,13.79651803,15.97058913,16.91363547,15.81303032
RAD21-AS1_ENSG00000253327.2,63.6598299,69.902358,136.1702862,84.56817734,105.4202021
SUMO2P19_ENSG00000253328.2,43.45036009,56.10583998,56.3173406,49.61333071,45.0964198
AC024451.2_ENSG00000253330.1,58.60746245,39.55001834,89.93963349,46.23060361,71.45147033
AC137579.1_ENSG00000253344.1,16.16757585,35.87094687,24.37616235,13.53090837,29.28338948
AC040934.1_ENSG00000253347.1,6.062840943,20.23489311,6.724458579,11.27575698,10.54202021
AC008514.1_ENSG00000253348.1,16.16757585,26.67326819,46.23065273,20.29636256,33.9687318
TUG1_ENSG00000253352.10,32094.659,29734.25565,22436.99661,31029.75563,31104.81631
AC105999.1_ENSG00000253354.2,32.33515169,36.79071474,47.07121005,46.23060361,46.26775538
AC084024.3_ENSG00000253356.1,23.24089028,16.55582163,18.49226109,30.44454384,22.84104379
AC069120.1_ENSG00000253361.3,9.094261414,20.23489311,18.49226109,12.40333268,12.29902358
AC090809.1_ENSG00000253363.7,12.12568189,16.55582163,20.17337574,30.44454384,8.199349054
AC016405.1_ENSG00000253372.5,67.70172386,66.22328653,89.09907617,69.90969327,55.05277222
AC012103.1_ENSG00000253376.2,47.49225405,58.86514358,59.67956989,43.97545222,46.85342317
AC068672.2_ENSG00000253377.2,125.2987128,136.1256445,309.3250946,127.4160539,120.0618969
AC124242.2_ENSG00000253384.1,4.041893962,1.839535737,6.724458579,9.020605583,12.29902358
AP003696.1_ENSG00000253385.1,15.15710236,6.438375079,59.67956989,15.78605977,10.54202021
AC113133.1_ENSG00000253389.2,4.041893962,8.277910816,4.202786612,4.510302792,12.29902358
AC104561.1_ENSG00000253390.1,33.34562519,25.75350032,24.37616235,34.95484663,33.38306401
AC119403.1_ENSG00000253392.3,73.7645648,138.8849481,106.7507799,98.09908572,120.0618969
LINC00534_ENSG00000253394.6,126.3091863,138.8849481,248.8049674,92.46120723,135.2892594
AC016868.1_ENSG00000253396.1,17.17804934,10.11744655,12.60835984,10.14818128,16.9843659
AC078852.1_ENSG00000253399.1,2.020946981,5.518607211,9.246130546,5.637878489,4.685342317
AC083973.1_ENSG00000253408.6,2.020946981,3.679071474,6.724458579,4.510302792,9.956352423
AC011726.1_ENSG00000253430.1,13.13615538,8.277910816,26.05727699,11.27575698,17.57003369
PCAT1_ENSG00000253438.4,15.15710236,18.39535737,33.6222929,20.29636256,22.84104379
AC025437.3_ENSG00000253449.1,7.073314433,11.95698229,14.28947448,9.020605583,5.856677896
AC124290.1_ENSG00000253452.6,167.7385994,181.1942701,249.6455247,158.9881734,151.1022897
AC103769.1_ENSG00000253475.1,11.1152084,13.79651803,22.6950477,18.04121117,17.57003369
AC091185.1_ENSG00000253476.1,80.83787924,96.57562619,132.8080569,121.7781754,152.8592931
PCDHGA5_ENSG00000253485.2,122.2672923,97.49539406,100.0263214,100.3542371,111.27688
SINHCAFP3_ENSG00000253488.1,101.047349,126.9279658,121.0402544,161.2433248,186.8280249
LINC02099_ENSG00000253490.5,6.062840943,11.95698229,22.6950477,9.020605583,13.47035916
CDH12P3_ENSG00000253492.1,37.38751915,57.02560784,42.86842344,39.46514943,42.16808085
AF121898.1_ENSG00000253500.6,70.73314433,69.902358,100.0263214,57.50636059,59.15244675
AC060765.1_ENSG00000253503.6,2.020946981,8.277910816,21.01393306,6.765454187,11.71335579
AC103957.1_ENSG00000253505.3,142.4767622,240.9791815,284.9489323,191.6878686,166.3296522
AC106801.1_ENSG00000253519.1,9.094261414,7.358142948,9.246130546,13.53090837,4.099674527
HPYR1_ENSG00000253521.2,4.041893962,2.759303605,9.246130546,6.765454187,6.442345686
MIR3142HG_ENSG00000253522.6,199.0632776,209.707074,177.357595,135.3090837,50.95309769
AC120193.1_ENSG00000253535.5,12.12568189,21.15466097,29.41950628,16.91363547,25.18371495
PCDHGA7_ENSG00000253537.3,42.4398866,56.10583998,40.34675147,41.72030082,58.56677896
FAM86HP_ENSG00000253540.5,50.52367452,67.1430544,42.86842344,34.95484663,22.84104379
AC083923.1_ENSG00000253543.1,13.13615538,13.79651803,15.1300318,20.29636256,11.127688
HOXA-AS2_ENSG00000253552.8,957.928869,1034.738852,780.0371952,829.8957136,648.3342431
AC090578.1_ENSG00000253553.7,32.33515169,38.63025047,36.14396486,27.06181675,52.71010106
LINC01414_ENSG00000253554.7,7.073314433,11.95698229,35.30340754,19.16878686,22.255376
AC024568.1_ENSG00000253558.1,8.083787924,15.63605376,34.46285022,12.40333268,20.49837264
OSGEPL1-AS1_ENSG00000253559.1,12.12568189,14.7162859,16.81114645,25.93424105,12.88469137
AC090579.1_ENSG00000253582.1,24.25136377,29.43257179,37.82507951,25.93424105,35.14006738
SLC10A5_ENSG00000253598.3,63.6598299,70.82212587,96.66409207,94.71635862,49.19609433
AC131254.2_ENSG00000253604.1,9.094261414,12.87675016,21.85449038,9.020605583,11.127688
AC025674.2_ENSG00000253614.1,14.14662887,25.75350032,25.21671967,7.893029885,5.271010106
AC107959.3_ENSG00000253616.5,3.031420471,0,13.44891716,20.29636256,18.15570148
GRPEL2-AS1_ENSG00000253618.1,4.041893962,1.839535737,1.681114645,7.893029885,2.928338948
AC009879.1_ENSG00000253623.1,7.073314433,7.358142948,15.1300318,11.27575698,12.29902358
EIF5AL1_ENSG00000253626.4,43.45036009,60.70467932,68.08514311,56.37878489,66.18046022
AP002852.1_ENSG00000253633.2,254.6393196,205.1082347,209.2987733,182.6672631,151.1022897
AC022893.1_ENSG00000253636.1,174.8119139,234.5408065,268.1377858,186.0499901,238.9524582
LINCR-0001_ENSG00000253641.6,36.37704566,44.14885769,51.27399666,23.67908966,36.89707074
AF279873.3_ENSG00000253642.6,38.39799264,55.18607211,72.28792972,32.69969524,46.85342317
KCNIP1-OT1_ENSG00000253647.1,191.9899632,182.114038,233.6749356,178.1569603,219.0397533
PRSS51_ENSG00000253649.5,22.23041679,26.67326819,31.94117825,18.04121117,16.9843659
AC009185.1_ENSG00000253653.1,26.27231075,29.43257179,38.66563683,27.06181675,24.59804716
AP000424.1_ENSG00000253666.2,0,3.679071474,8.405573224,2.255151396,9.370684634
AC100821.1_ENSG00000253667.2,127.3196598,140.7244839,217.7043465,146.5848407,124.7472392
GASAL1_ENSG00000253669.4,60.62840943,48.74769703,48.7523247,72.16484466,56.80977559
AC027117.1_ENSG00000253671.3,45.47130707,44.14885769,63.04179918,43.97545222,52.71010106
LINC01484_ENSG00000253686.2,11.1152084,8.277910816,25.21671967,6.765454187,14.05602695
AC136601.1_ENSG00000253698.1,89.93214065,133.3663409,163.0681205,92.46120723,50.36742991
AC023632.2_ENSG00000253704.2,54.56556849,80.01980456,81.53406027,115.0127212,104.2488665
AC011632.1_ENSG00000253706.5,8.083787924,11.03721442,18.49226109,13.53090837,14.64169474
AC026979.1_ENSG00000253708.1,6.062840943,4.598839342,5.883901257,5.637878489,4.099674527
ALG11_ENSG00000253710.5,4622.916219,4530.77652,3588.339209,4758.369445,4909.65308
AC083841.2_ENSG00000253715.1,8.083787924,13.79651803,18.49226109,5.637878489,8.199349054
MINCR_ENSG00000253716.6,205.1261186,175.6756629,187.4442829,214.2393826,278.1922001
ATXN7L3B_ENSG00000253719.4,16945.64044,14307.90896,10248.91543,15795.08038,15676.56972
AC022973.3_ENSG00000253720.2,5.052367452,10.11744655,31.94117825,9.020605583,10.54202021
PRKDC_ENSG00000253729.8,125658.4414,118249.0362,88625.00184,128197.4638,117217.3084
PCDHGA6_ENSG00000253731.3,179.8642813,218.9047527,170.6331364,170.2639304,185.6566893
LINC01289_ENSG00000253734.2,7.073314433,10.11744655,13.44891716,14.65848407,16.9843659
OTUD6B-AS1_ENSG00000253738.2,3133.478294,3150.204949,3904.388762,3972.449184,4198.066716
AC069133.1_ENSG00000253762.2,13.13615538,16.55582163,11.76780251,5.637878489,12.29902358
AC019257.1_ENSG00000253764.3,21.2199433,9.197678684,27.73839164,24.80666535,32.21172843
AC091946.1_ENSG00000253766.1,10.1047349,14.7162859,19.33281841,22.55151396,20.49837264
PCDHGA8_ENSG00000253767.3,59.61793594,70.82212587,115.9969105,77.80272315,75.55114486
TPTE2P1_ENSG00000253771.6,143.4872356,111.2919121,111.7941239,126.2884782,121.8189002
AC112191.1_ENSG00000253772.1,4.041893962,6.438375079,5.883901257,6.765454187,5.856677896
C8orf37-AS1_ENSG00000253773.3,12.12568189,12.87675016,17.65170377,12.40333268,11.127688
GUSBP14_ENSG00000253816.3,255.6497931,260.2943068,205.0959867,172.5190818,207.9120653
LINC01151_ENSG00000253819.2,133.3825007,182.114038,247.1238528,191.6878686,176.2860047
AC067817.2_ENSG00000253829.1,7.073314433,23.91396458,31.10062093,10.14818128,13.47035916
AC090197.1_ENSG00000253837.1,9.094261414,25.75350032,30.26006361,15.78605977,25.18371495
AP003472.2_ENSG00000253842.2,9.094261414,9.197678684,11.76780251,5.637878489,3.514006738
PCDHGA10_ENSG00000253846.2,85.89024669,107.6128406,68.92570043,153.3502949,174.5290013
AC090539.1_ENSG00000253849.1,7.073314433,15.63605376,8.405573224,3.382727094,5.271010106
AC246817.1_ENSG00000253853.3,235.4403233,220.7442884,238.7182796,252.5769563,268.8215154
AC010834.3_ENSG00000253854.1,256.6602666,321.918754,226.1099197,294.2972571,297.5192371
AC018616.1_ENSG00000253859.2,12.12568189,9.197678684,9.246130546,6.765454187,8.785016844
SLC2A3P1_ENSG00000253861.1,693.1848145,604.2874896,451.3792821,762.2411718,980.4078798
AC131025.1_ENSG00000253865.1,11.1152084,8.277910816,10.08668787,13.53090837,6.442345686
PCDHGA11_ENSG00000253873.6,37.38751915,19.31512524,26.05727699,9.020605583,23.42671158
AC013643.2_ENSG00000253875.2,55.57604198,47.82792916,78.17183098,42.84787652,45.68208759
LINC01608_ENSG00000253877.6,205.1261186,259.3745389,384.1346963,253.704532,223.1394278
AC087664.2_ENSG00000253879.2,8.083787924,18.39535737,57.15789792,16.91363547,17.57003369
AC099548.2_ENSG00000253882.6,2418.063063,2128.342848,1699.606906,2241.620487,2277.662034
AC023202.1_ENSG00000253891.2,18.18852283,19.31512524,31.94117825,15.78605977,19.91270485
AC104115.2_ENSG00000253908.1,49.51320103,65.30351866,68.92570043,42.84787652,81.40782275
PCDHGB2_ENSG00000253910.2,559.8023137,500.3537204,242.0805088,471.3266417,508.3596414
THAP12P7_ENSG00000253919.1,32.33515169,21.15466097,26.89783432,29.31696814,47.43909096
AC091982.1_ENSG00000253921.1,3.031420471,2.759303605,7.565015901,11.27575698,4.685342317
AP002981.1_ENSG00000253923.2,20.20946981,29.43257179,26.05727699,24.80666535,22.84104379
AC011257.1_ENSG00000253926.1,24.25136377,42.30932195,211.8204452,29.31696814,25.18371495
TNFRSF10A-AS1_ENSG00000253930.1,132.3720273,150.8419304,141.2136302,246.9390778,198.5413807
AC007991.3_ENSG00000253939.1,3.031420471,4.598839342,14.28947448,3.382727094,8.785016844
VPS13B-DT_ENSG00000253948.2,143.4872356,153.601234,164.7492352,142.0745379,141.1459373
PCDHGB4_ENSG00000253953.3,45.47130707,35.87094687,39.50619415,28.18939245,33.9687318
AC008663.2_ENSG00000253955.2,44.46083358,48.74769703,45.39009541,48.48575501,28.69772169
AC009563.1_ENSG00000253961.1,3.031420471,7.358142948,19.33281841,5.637878489,6.442345686
AC022730.4_ENSG00000253967.1,23.24089028,26.67326819,47.07121005,19.16878686,25.76938274
AC079296.1_ENSG00000253973.3,30.31420471,25.75350032,35.30340754,34.95484663,27.52638611
ALG1L13P_ENSG00000253981.5,38.39799264,40.46978621,35.30340754,45.10302792,66.76612801
AC100810.1_ENSG00000253982.2,766.9493793,718.3387053,536.2755717,801.7063212,778.3524924
AC079015.1_ENSG00000253988.1,23.24089028,23.91396458,24.37616235,22.55151396,17.57003369
ZNF260_ENSG00000254004.7,4537.025972,4285.198499,3445.444464,4603.891574,4037.593741
AC104232.1_ENSG00000254006.5,9.094261414,4.598839342,8.405573224,6.765454187,2.928338948
LINC00051_ENSG00000254008.1,16.16757585,16.55582163,25.21671967,12.40333268,16.9843659
AC009902.2_ENSG00000254027.1,37.38751915,46.90816129,31.10062093,37.20999803,29.28338948
INTS9-AS1_ENSG00000254034.2,48.50272754,41.38955408,57.15789792,43.97545222,54.46710443
SLIT3-AS2_ENSG00000254042.2,36.37704566,58.86514358,71.4473724,32.69969524,56.80977559
AC105206.2_ENSG00000254064.1,63.6598299,63.46398292,38.66563683,72.16484466,64.42345686
LINC01299_ENSG00000254081.2,18.18852283,19.31512524,18.49226109,11.27575698,10.54202021
LYN_ENSG00000254087.8,26313.74017,22192.15913,14450.86149,23953.09055,21931.50172
SLC2A3P4_ENSG00000254088.1,14.14662887,11.03721442,22.6950477,18.04121117,15.81303032
AC021613.1_ENSG00000254092.2,67.70172386,81.85934029,136.1702862,126.2884782,122.9902358
PINX1_ENSG00000254093.9,1144.866465,940.9225294,699.3436922,1036.242066,813.4925598
AC078852.2_ENSG00000254094.1,4.041893962,8.277910816,2.521671967,4.510302792,6.442345686
LINC02055_ENSG00000254101.7,47.49225405,63.46398292,96.66409207,56.37878489,46.26775538
PCDHGB7_ENSG00000254122.3,21.2199433,12.87675016,26.05727699,15.78605977,16.9843659
CD8B2_ENSG00000254126.8,9.094261414,11.03721442,26.89783432,13.53090837,14.05602695
